PDATE,TOKEN,IN_TIME,OUT_TIME,TOTAL_TIME
2023-09-16,694,2023-09-16 07:39:00,2023-09-16 16:36:00,08:57:00
2023-09-01,695,2023-09-01 11:17:59,2023-09-01 20:28:59,09:11:00
2023-09-02,695,2023-09-02 11:29:59,2023-09-02 20:37:00,09:07:00
2023-09-03,695,2023-09-03 08:32:00,2023-09-03 17:37:00,09:05:00
2023-09-05,695,2023-09-05 08:08:59,2023-09-05 17:24:00,09:15:00
2023-09-06,695,2023-09-06 07:56:59,2023-09-06 17:16:59,09:20:00
2023-09-07,695,2023-09-07 08:28:59,2023-09-07 17:37:59,09:09:00
2023-09-08,695,2023-09-08 08:15:59,2023-09-08 17:39:59,09:24:00
2023-09-09,695,2023-09-09 08:06:59,2023-09-09 17:32:00,09:25:00
2023-09-10,695,2023-09-10 08:11:00,2023-09-10 17:51:59,09:40:59
2023-09-11,695,2023-09-11 08:10:00,2023-09-11 17:11:00,09:01:00
2023-09-12,695,2023-09-12 08:01:00,2023-09-12 17:22:00,09:21:00
2023-09-14,695,2023-09-14 08:14:00,2023-09-14 17:37:59,09:23:59
2023-09-15,695,2023-09-15 08:26:00,2023-09-15 17:24:00,08:58:00
2023-09-16,695,2023-09-16 07:50:00,2023-09-16 17:12:00,09:22:00
2023-09-18,695,2023-09-18 10:55:59,2023-09-18 19:57:59,09:02:00
2023-09-01,696,2023-09-01 10:49:00,2023-09-01 20:15:00,09:26:00
2023-09-02,696,2023-09-02 10:31:59,2023-09-02 20:23:00,09:51:00
2023-09-03,696,2023-09-03 10:45:59,2023-09-03 20:06:59,09:21:00
2023-09-05,696,2023-09-05 10:41:00,2023-09-05 20:03:59,09:22:59
2023-09-06,696,2023-09-06 10:37:00,2023-09-06 20:14:00,09:37:00
2023-09-07,696,2023-09-07 10:43:59,2023-09-07 20:15:00,09:31:00
2023-09-08,696,2023-09-08 10:40:00,2023-09-08 20:01:00,09:21:00
2023-09-09,696,2023-09-09 10:00:59,2023-09-09 19:56:59,09:56:00
2023-09-10,696,2023-09-10 10:22:59,2023-09-10 20:04:59,09:42:00
2023-09-11,696,2023-09-11 10:05:00,2023-09-11 19:53:59,09:48:59
2023-09-13,696,2023-09-13 10:49:00,2023-09-13 20:08:59,09:19:59
2023-09-14,696,2023-09-14 10:50:00,2023-09-14 20:17:59,09:27:59
2023-09-15,696,2023-09-15 10:44:59,2023-09-15 20:07:59,09:23:00
2023-09-16,696,2023-09-16 10:00:59,2023-09-16 19:39:00,09:38:00
2023-09-17,696,2023-09-17 10:05:00,2023-09-17 19:50:00,09:45:00
2023-09-18,696,2023-09-18 10:56:59,2023-09-18 11:18:59,00:22:00
2023-09-05,698,2023-09-05 22:33:59,2023-09-06 07:41:00,09:07:00
2023-09-09,698,2023-09-09 18:53:00,2023-09-09 23:15:00,04:22:00
2023-09-14,698,2023-09-14 22:04:00,2023-09-15 09:34:59,11:30:59
2023-09-16,698,2023-09-16 18:51:00,2023-09-16 22:41:59,03:50:59
2023-09-17,698,2023-09-17 18:59:59,2023-09-17 22:09:59,03:10:00
2023-09-18,698,2023-09-18 18:54:00,2023-09-18 22:07:00,03:13:00
2023-09-19,698,2023-09-19 07:03:00,2023-09-19 13:50:00,06:47:00
2023-09-01,699,2023-09-01 07:15:00,2023-09-01 17:05:59,09:50:59
2023-09-02,699,2023-09-02 18:58:59,2023-09-02 23:27:59,04:29:00
2023-09-03,699,2023-09-03 07:06:00,2023-09-03 17:13:00,10:07:00
2023-09-04,699,2023-09-04 18:56:00,2023-09-04 23:04:59,04:08:59
2023-09-09,699,2023-09-09 21:59:59,2023-09-10 08:12:00,10:12:00
2023-09-11,699,2023-09-11 12:46:59,2023-09-11 23:01:00,10:14:00
2023-09-12,699,2023-09-12 12:52:00,2023-09-12 23:17:59,10:25:59
2023-09-18,699,2023-09-18 22:07:00,2023-09-19 08:15:59,10:08:59
2023-09-05,700,2023-09-05 11:51:59,2023-09-05 20:59:00,09:07:00
2023-09-06,700,2023-09-06 12:41:00,2023-09-06 23:36:00,10:55:00
2023-09-07,700,2023-09-07 12:36:59,2023-09-07 23:48:59,11:12:00
2023-09-08,700,2023-09-08 12:48:59,2023-09-08 22:53:59,10:05:00
2023-09-09,700,2023-09-09 12:54:00,2023-09-09 23:36:00,10:42:00
2023-09-10,700,2023-09-10 12:46:59,2023-09-10 22:49:00,10:02:00
2023-09-11,700,2023-09-11 12:46:59,2023-09-11 23:16:59,10:30:00
2023-09-12,700,2023-09-12 12:52:00,2023-09-12 23:06:59,10:14:59
2023-09-15,700,2023-09-15 12:43:00,2023-09-15 22:57:59,10:14:59
2023-09-16,700,2023-09-16 18:48:59,2023-09-16 22:37:00,03:48:00
2023-09-17,700,2023-09-17 18:58:59,2023-09-17 22:29:00,03:30:00
2023-09-01,701,2023-09-01 18:45:59,2023-09-01 23:10:00,04:24:00
2023-09-02,701,2023-09-02 18:41:00,2023-09-02 23:06:59,04:25:59
2023-09-03,701,2023-09-03 18:44:00,2023-09-03 22:55:59,04:11:59
2023-09-04,701,2023-09-04 18:54:00,2023-09-04 22:30:00,03:36:00
2023-09-06,701,2023-09-06 19:00:59,2023-09-06 23:33:00,04:32:00
2023-09-07,701,2023-09-07 19:02:00,2023-09-07 23:48:59,04:46:59
2023-09-08,701,2023-09-08 18:55:00,2023-09-08 22:53:59,03:58:59
2023-09-09,701,2023-09-09 18:57:59,2023-09-09 23:26:00,04:28:00
2023-09-10,701,2023-09-10 19:04:00,2023-09-10 22:52:00,03:48:00
2023-09-12,701,2023-09-12 18:42:00,2023-09-12 23:06:59,04:24:59
2023-09-13,701,2023-09-13 19:28:00,2023-09-13 23:07:59,03:39:59
2023-09-15,701,2023-09-15 18:58:59,2023-09-15 22:57:59,03:59:00
2023-09-17,701,2023-09-17 18:58:59,2023-09-17 22:29:00,03:30:00
2023-09-18,701,2023-09-18 18:47:59,2023-09-18 22:34:59,03:47:00
2023-09-19,701,2023-09-19 07:18:00,2023-09-19 13:29:00,06:11:00
2023-09-02,702,2023-09-02 08:21:00,2023-09-02 20:46:00,12:25:00
2023-09-03,702,2023-09-03 08:10:00,2023-09-05 21:44:00,13:34:00
2023-09-06,702,2023-09-06 08:35:00,2023-09-06 21:06:00,12:31:00
2023-09-07,702,2023-09-07 07:21:59,2023-09-07 22:28:00,15:06:00
2023-09-08,702,2023-09-08 04:44:59,2023-09-09 21:49:59,17:05:00
2023-09-10,702,2023-09-10 08:04:59,2023-09-10 20:39:59,12:35:00
2023-09-11,702,2023-09-11 07:53:59,2023-09-11 20:19:59,12:26:00
2023-09-12,702,2023-09-12 08:10:00,2023-09-12 20:51:59,12:41:59
2023-09-13,702,2023-09-13 07:41:59,2023-09-13 20:44:00,13:02:00
2023-09-14,702,2023-09-14 07:52:00,2023-09-14 20:15:59,12:23:59
2023-09-15,702,2023-09-15 08:07:59,2023-09-15 20:37:00,12:29:00
2023-09-01,703,2023-09-01 08:36:00,2023-09-01 18:03:59,09:27:59
2023-09-03,703,2023-09-03 08:10:00,2023-09-03 18:00:00,09:50:00
2023-09-04,703,2023-09-04 08:15:00,2023-09-04 18:03:59,09:48:59
2023-09-05,703,2023-09-05 08:34:00,2023-09-05 18:15:59,09:41:59
2023-09-06,703,2023-09-06 08:36:00,2023-09-06 18:07:00,09:31:00
2023-09-07,703,2023-09-07 08:33:00,2023-09-07 18:00:59,09:27:59
2023-09-08,703,2023-09-08 08:29:59,2023-09-08 18:10:00,09:40:00
2023-09-10,703,2023-09-10 08:24:00,2023-09-10 18:08:00,09:44:00
2023-09-11,703,2023-09-11 08:17:59,2023-09-11 18:06:00,09:48:00
2023-09-12,703,2023-09-12 08:11:00,2023-09-12 18:09:00,09:58:00
2023-09-13,703,2023-09-13 08:33:00,2023-09-13 18:00:00,09:27:00
2023-09-14,703,2023-09-14 07:41:59,2023-09-14 16:14:00,08:32:00
2023-09-15,703,2023-09-15 08:37:59,2023-09-15 18:01:59,09:24:00
2023-09-16,703,2023-09-16 07:42:59,2023-09-16 17:01:00,09:18:00
2023-09-18,703,2023-09-18 08:37:00,2023-09-18 16:18:00,07:41:00
2023-09-01,704,2023-09-01 12:56:59,2023-09-01 22:26:00,09:29:00
2023-09-02,704,2023-09-02 12:41:00,2023-09-02 22:37:00,09:56:00
2023-09-04,704,2023-09-04 12:33:00,2023-09-04 22:38:00,10:05:00
2023-09-05,704,2023-09-05 06:48:59,2023-09-05 16:49:00,10:00:00
2023-09-06,704,2023-09-06 09:43:00,2023-09-06 19:59:00,10:16:00
2023-09-07,704,2023-09-07 09:38:59,2023-09-07 19:41:59,10:03:00
2023-09-09,704,2023-09-09 08:53:59,2023-09-09 18:26:59,09:33:00
2023-09-10,704,2023-09-10 12:38:59,2023-09-10 22:50:00,10:11:00
2023-09-11,704,2023-09-11 12:34:59,2023-09-11 22:27:00,09:52:00
2023-09-12,704,2023-09-12 12:26:59,2023-09-12 22:14:00,09:47:00
2023-09-13,704,2023-09-13 12:24:59,2023-09-13 22:38:00,10:13:00
2023-09-14,704,2023-09-14 12:33:59,2023-09-14 22:11:59,09:38:00
2023-09-17,704,2023-09-17 21:40:00,2023-09-18 13:19:59,15:39:59
2023-09-01,705,2023-09-01 06:49:59,2023-09-01 16:18:59,09:29:00
2023-09-05,705,2023-09-05 12:48:59,2023-09-05 22:25:00,09:36:00
2023-09-06,705,2023-09-06 13:02:00,2023-09-06 22:28:00,09:26:00
2023-09-07,705,2023-09-07 12:47:59,2023-09-07 22:06:00,09:18:00
2023-09-08,705,2023-09-08 06:30:00,2023-09-08 16:49:00,10:19:00
2023-09-10,705,2023-09-10 12:44:00,2023-09-10 22:10:59,09:26:59
2023-09-11,705,2023-09-11 06:47:59,2023-09-11 17:40:59,10:53:00
2023-09-12,705,2023-09-12 12:57:59,2023-09-12 22:14:00,09:16:00
2023-09-13,705,2023-09-13 12:48:59,2023-09-13 22:22:59,09:34:00
2023-09-14,705,2023-09-14 12:46:59,2023-09-14 22:33:59,09:47:00
2023-09-15,705,2023-09-15 06:46:59,2023-09-15 16:03:00,09:16:00
2023-09-17,705,2023-09-17 12:58:59,2023-09-17 22:04:00,09:05:00
2023-09-01,706,2023-09-01 21:33:59,2023-09-02 07:28:00,09:54:00
2023-09-03,706,2023-09-03 12:46:59,2023-09-03 22:40:00,09:53:00
2023-09-04,706,2023-09-04 12:44:00,2023-09-04 22:38:00,09:54:00
2023-09-05,706,2023-09-05 12:51:00,2023-09-05 22:32:59,09:41:59
2023-09-06,706,2023-09-06 12:41:00,2023-09-06 22:30:59,09:49:59
2023-09-07,706,2023-09-07 12:42:00,2023-09-07 22:34:59,09:52:59
2023-09-08,706,2023-09-08 08:40:59,2023-09-08 18:15:59,09:35:00
2023-09-10,706,2023-09-10 12:11:59,2023-09-10 22:51:00,10:39:00
2023-09-11,706,2023-09-11 12:35:59,2023-09-11 22:28:00,09:52:00
2023-09-12,706,2023-09-12 08:44:00,2023-09-12 20:19:59,11:35:59
2023-09-13,706,2023-09-13 12:24:59,2023-09-13 22:38:00,10:13:00
2023-09-14,706,2023-09-14 08:24:00,2023-09-14 17:57:00,09:33:00
2023-09-15,706,2023-09-15 12:14:59,2023-09-15 22:23:59,10:09:00
2023-09-17,706,2023-09-17 12:32:00,2023-09-17 22:28:00,09:56:00
2023-09-18,706,2023-09-18 12:43:00,2023-09-18 22:26:00,09:43:00
2023-09-01,707,2023-09-01 07:05:00,2023-09-01 13:54:59,06:49:59
2023-09-02,707,2023-09-02 12:42:00,2023-09-02 22:36:00,09:54:00
2023-09-03,707,2023-09-03 10:31:59,2023-09-03 20:33:00,10:01:00
2023-09-05,707,2023-09-05 09:44:00,2023-09-05 20:02:00,10:18:00
2023-09-06,707,2023-09-06 12:40:00,2023-09-06 22:30:59,09:50:59
2023-09-07,707,2023-09-07 12:42:00,2023-09-07 22:34:59,09:52:59
2023-09-08,707,2023-09-08 12:44:00,2023-09-08 22:18:59,09:34:59
2023-09-09,707,2023-09-09 12:43:00,2023-09-09 22:36:00,09:53:00
2023-09-11,707,2023-09-11 09:56:00,2023-09-11 19:30:00,09:34:00
2023-09-12,707,2023-09-12 06:56:00,2023-09-12 17:03:59,10:07:59
2023-09-13,707,2023-09-13 07:04:00,2023-09-13 16:36:00,09:32:00
2023-09-15,707,2023-09-15 06:57:59,2023-09-15 07:49:00,00:51:00
2023-09-16,707,2023-09-16 12:43:00,2023-09-16 22:18:59,09:35:59
2023-09-17,707,2023-09-17 12:32:00,2023-09-17 22:27:00,09:55:00
2023-09-18,707,2023-09-18 12:43:00,2023-09-18 22:27:00,09:44:00
2023-09-01,709,2023-09-01 12:00:59,2023-09-01 22:15:00,10:14:00
2023-09-04,709,2023-09-04 11:57:00,2023-09-04 22:47:00,10:50:00
2023-09-05,709,2023-09-05 12:00:59,2023-09-05 22:56:59,10:56:00
2023-09-06,709,2023-09-06 12:02:59,2023-09-06 22:34:59,10:32:00
2023-09-07,709,2023-09-07 12:00:00,2023-09-07 22:20:59,10:20:59
2023-09-08,709,2023-09-08 12:03:59,2023-09-08 22:55:59,10:52:00
2023-09-09,709,2023-09-09 11:58:00,2023-09-09 22:48:00,10:50:00
2023-09-10,709,2023-09-10 12:00:00,2023-09-10 22:39:00,10:39:00
2023-09-11,709,2023-09-11 12:00:59,2023-09-11 22:37:00,10:36:00
2023-09-12,709,2023-09-12 11:58:00,2023-09-12 22:19:59,10:21:59
2023-09-01,710,2023-09-01 07:19:59,2023-09-01 16:34:59,09:15:00
2023-09-03,710,2023-09-03 06:45:00,2023-09-03 16:22:59,09:37:59
2023-09-04,710,2023-09-04 06:42:00,2023-09-04 16:23:59,09:41:59
2023-09-05,710,2023-09-05 07:09:59,2023-09-05 17:00:00,09:50:00
2023-09-06,710,2023-09-06 07:02:00,2023-09-06 16:33:59,09:31:59
2023-09-07,710,2023-09-07 07:08:59,2023-09-07 16:43:59,09:35:00
2023-09-08,710,2023-09-08 07:08:59,2023-09-08 16:18:00,09:09:00
2023-09-10,710,2023-09-10 06:51:00,2023-09-10 16:27:00,09:36:00
2023-09-11,710,2023-09-11 06:48:59,2023-09-11 16:26:00,09:37:00
2023-09-12,710,2023-09-12 06:49:59,2023-09-12 16:18:00,09:28:00
2023-09-13,710,2023-09-13 06:35:59,2023-09-13 16:37:00,10:01:00
2023-09-14,710,2023-09-14 07:17:00,2023-09-14 16:19:59,09:02:59
2023-09-15,710,2023-09-15 06:58:59,2023-09-15 16:18:59,09:20:00
2023-09-17,710,2023-09-17 06:36:59,2023-09-17 16:18:00,09:41:00
2023-09-18,710,2023-09-18 06:37:59,2023-09-18 15:41:00,09:03:00
2023-09-05,711,2023-09-05 21:52:00,2023-09-06 07:50:00,09:58:00
2023-09-11,711,2023-09-11 21:55:00,2023-09-12 07:37:00,09:42:00
2023-09-13,711,2023-09-13 12:18:00,2023-09-13 22:15:00,09:57:00
2023-09-14,711,2023-09-14 07:07:59,2023-09-14 16:14:00,09:06:00
2023-09-15,711,2023-09-15 07:04:00,2023-09-15 16:19:59,09:15:59
2023-09-16,711,2023-09-16 07:14:00,2023-09-16 16:32:59,09:18:59
2023-09-17,711,2023-09-17 07:10:59,2023-09-17 16:21:59,09:11:00
2023-09-18,711,2023-09-18 07:08:59,2023-09-18 15:38:59,08:30:00
2023-09-01,712,2023-09-01 12:52:00,2023-09-01 22:07:00,09:15:00
2023-09-02,712,2023-09-02 12:37:59,2023-09-02 22:21:59,09:44:00
2023-09-03,712,2023-09-03 12:33:59,2023-09-03 22:10:59,09:37:00
2023-09-04,712,2023-09-04 12:14:59,2023-09-04 22:18:00,10:03:00
2023-09-05,712,2023-09-05 07:14:00,2023-09-05 16:55:59,09:41:59
2023-09-06,712,2023-09-06 07:10:59,2023-09-06 16:36:00,09:25:00
2023-09-08,712,2023-09-08 07:02:00,2023-09-08 16:21:59,09:19:59
2023-09-09,712,2023-09-09 12:18:00,2023-09-09 22:12:59,09:54:59
2023-09-10,712,2023-09-10 12:22:00,2023-09-10 22:11:59,09:49:59
2023-09-11,712,2023-09-11 12:25:59,2023-09-11 22:15:00,09:49:00
2023-09-12,712,2023-09-12 12:36:59,2023-09-12 22:11:59,09:35:00
2023-09-14,712,2023-09-14 07:08:59,2023-09-14 16:22:59,09:14:00
2023-09-15,712,2023-09-15 07:04:00,2023-09-15 16:19:59,09:15:59
2023-09-16,712,2023-09-16 07:14:00,2023-09-16 16:32:59,09:18:59
2023-09-17,712,2023-09-17 12:48:59,2023-09-17 22:06:00,09:17:00
2023-09-18,712,2023-09-18 07:14:00,2023-09-18 15:38:59,08:24:59
2023-09-01,713,2023-09-01 07:07:00,2023-09-01 16:17:00,09:10:00
2023-09-02,713,2023-09-02 07:03:00,2023-09-02 16:51:00,09:48:00
2023-09-03,713,2023-09-03 07:04:00,2023-09-03 16:19:59,09:15:59
2023-09-04,713,2023-09-04 07:04:00,2023-09-04 16:20:59,09:16:59
2023-09-05,713,2023-09-05 07:14:00,2023-09-05 16:55:59,09:41:59
2023-09-06,713,2023-09-06 07:10:59,2023-09-06 16:30:59,09:20:00
2023-09-07,713,2023-09-07 07:00:59,2023-09-07 16:29:00,09:28:00
2023-09-09,713,2023-09-09 06:57:59,2023-09-09 16:34:59,09:37:00
2023-09-10,713,2023-09-10 07:11:59,2023-09-10 16:27:00,09:15:00
2023-09-11,713,2023-09-11 07:05:00,2023-09-11 16:22:59,09:17:59
2023-09-12,713,2023-09-12 07:07:00,2023-09-12 16:18:00,09:11:00
2023-09-13,713,2023-09-13 06:58:59,2023-09-13 16:23:59,09:25:00
2023-09-15,713,2023-09-15 07:04:00,2023-09-15 16:18:59,09:14:59
2023-09-16,713,2023-09-16 07:14:00,2023-09-16 16:30:59,09:16:59
2023-09-17,713,2023-09-17 07:10:59,2023-09-17 16:21:59,09:11:00
2023-09-18,713,2023-09-18 07:08:59,2023-09-18 15:38:59,08:30:00
2023-09-01,714,2023-09-01 13:22:59,2023-09-01 21:48:59,08:26:00
2023-09-02,714,2023-09-02 13:08:59,2023-09-02 21:33:00,08:24:00
2023-09-03,714,2023-09-03 13:09:59,2023-09-03 21:43:00,08:33:00
2023-09-04,714,2023-09-04 13:22:59,2023-09-04 20:53:59,07:31:00
2023-09-07,714,2023-09-07 13:26:00,2023-09-07 21:56:00,08:30:00
2023-09-08,714,2023-09-08 13:04:00,2023-09-08 21:57:59,08:53:59
2023-09-09,714,2023-09-09 13:11:59,2023-09-09 20:40:59,07:29:00
2023-09-10,714,2023-09-10 13:04:00,2023-09-10 22:03:00,08:59:00
2023-09-11,714,2023-09-11 12:58:59,2023-09-11 22:18:00,09:19:00
2023-09-12,714,2023-09-12 13:18:00,2023-09-12 22:08:59,08:50:59
2023-09-13,714,2023-09-13 14:11:00,2023-09-13 22:08:59,07:57:59
2023-09-14,714,2023-09-14 13:14:00,2023-09-14 22:45:59,09:31:59
2023-09-16,714,2023-09-16 13:11:59,2023-09-16 21:09:00,07:57:00
2023-09-17,714,2023-09-17 13:37:00,2023-09-17 22:16:00,08:39:00
2023-09-18,714,2023-09-18 13:05:00,2023-09-18 21:41:00,08:36:00
2023-09-01,715,2023-09-01 07:05:00,2023-09-01 16:22:59,09:17:59
2023-09-02,715,2023-09-02 07:06:00,2023-09-02 16:57:59,09:51:59
2023-09-03,715,2023-09-03 07:02:00,2023-09-03 16:26:00,09:24:00
2023-09-04,715,2023-09-04 07:11:59,2023-09-04 16:32:59,09:21:00
2023-09-05,715,2023-09-05 07:07:00,2023-09-05 17:05:59,09:58:59
2023-09-06,715,2023-09-06 07:02:00,2023-09-06 16:52:00,09:50:00
2023-09-08,715,2023-09-08 07:07:59,2023-09-08 16:19:59,09:12:00
2023-09-09,715,2023-09-09 07:07:59,2023-09-09 16:43:59,09:36:00
2023-09-10,715,2023-09-10 06:51:00,2023-09-10 16:41:00,09:50:00
2023-09-11,715,2023-09-11 07:07:59,2023-09-11 16:33:59,09:26:00
2023-09-12,715,2023-09-12 07:07:59,2023-09-12 16:22:59,09:15:00
2023-09-13,715,2023-09-13 07:07:00,2023-09-13 16:23:59,09:16:59
2023-09-16,715,2023-09-16 07:06:00,2023-09-16 16:42:59,09:36:59
2023-09-17,715,2023-09-17 06:58:59,2023-09-17 16:23:59,09:25:00
2023-09-18,715,2023-09-18 07:10:59,2023-09-18 15:53:00,08:42:00
2023-09-01,716,2023-09-01 13:39:00,2023-09-01 23:51:59,10:12:59
2023-09-02,716,2023-09-02 18:47:59,2023-09-02 23:50:59,05:03:00
2023-09-03,716,2023-09-03 13:39:00,2023-09-03 23:45:00,10:06:00
2023-09-05,716,2023-09-05 13:40:00,2023-09-05 23:51:59,10:11:59
2023-09-06,716,2023-09-06 13:41:00,2023-09-06 23:48:00,10:07:00
2023-09-08,716,2023-09-08 18:45:59,2023-09-08 23:37:59,04:52:00
2023-09-09,716,2023-09-09 13:34:59,2023-09-09 23:46:00,10:11:00
2023-09-10,716,2023-09-10 18:46:59,2023-09-10 23:45:00,04:58:00
2023-09-11,716,2023-09-11 13:28:00,2023-09-11 23:36:00,10:08:00
2023-09-12,716,2023-09-12 13:30:59,2023-09-12 23:35:00,10:04:00
2023-09-13,716,2023-09-13 13:28:00,2023-09-13 23:37:00,10:09:00
2023-09-14,716,2023-09-14 13:41:00,2023-09-14 23:50:59,10:09:59
2023-09-16,716,2023-09-16 13:36:00,2023-09-16 23:37:00,10:01:00
2023-09-17,716,2023-09-17 18:48:59,2023-09-17 23:42:59,04:54:00
2023-09-18,716,2023-09-18 18:51:00,2023-09-18 23:36:00,04:45:00
